,name
8044,Tess Black (Earth-616)
8045,Zed (Earth-616)
8046,Zelda (District X) (Earth-616)
8047,Zius (Earth-616)
8048,Abu-Jamal Rodriguez (Earth-616)
8049,Antoinelle Arceneaux (Earth-616)
8050,Book (Annika) (Earth-616)
8051,Daniel Shawcross (Earth-616)
8052,Doug Taggert (Earth-616)
8053,Edward Vance (Earth-616)
8054,Father Lantom (Earth-616)
8055,Gene Lorrene (Earth-616)
8056,General (Earth-616)
8057,Halphas (Earth-616)
8058,Hyun Rahman (Earth-616)
8059,Jean Bradley (Earth-616)
8060,Jill Kincaid (Earth-616)
8061,Jono Baraka (Earth-616)
8062,Laline Ortega (Earth-616)
8063,Lars Branco (Earth-616)
8064,Martha Gomes (Earth-616)
8065,Martin Sutter (Earth-616)
8066,Njeri Damphousse (Earth-616)
8067,The Entity (Earth-616)
8068,Vegas (Earth-616)
8069,Zombie (Howling Commandos) (Earth-616)
8070,Aftaab Lemar (Earth-616)
8071,Andreas Vadas (Earth-616)
8072,Andrei Gorlovich (Earth-616)
8073,Apocalypse Beast (Earth-616)
8074,Ara Tanzerian (Earth-616)
8075,Av-Rom (Earth-616)
8076,Brigand (Earth-616)
8077,Damian Tryp Jr. (Earth-616)
8078,Denebo Aruc III (Earth-616)
8079,Dennis Kellard (Earth-616)
8080,Extirpia (Earth-616)
8081,First Fallen (Earth-616)
8082,Gloria Santiago (Earth-616)
8083,Grace Darling (Earth-616)
8084,Greexix (Earth-616)
8085,Gretchen Zeller (Earth-616)
8086,Hawal (Earth-616)
8087,Hybalea (Earth-616)
8088,Jack Abrams (Earth-616)
8089,Jack Vaughn (Earth-616)
8090,James Madrox (The X-Factor) (Earth-616)
8091,Jasper Angevine (Earth-616)
8092,Joaquim Robichaux (Earth-616)
8093,Josephine Tyler (Earth-616)
8094,Kabar Brashir (Earth-616)
8095,Lucia Page (Earth-616)
8096,Margaret Slade (Earth-616)
8097,Mari (Rigellian) (Earth-616)
8098,Matador (Juan) (Earth-616)
8099,Minnie Floyd (Earth-616)
8100,Mr. Munroe (Earth-616)
8101,One-Eyed Jacquie (Earth-616)
8102,Philadelphia Filly (Earth-616)
8103,Philip Gavin (Earth-616)
8104,Provost (Earth-616)
8105,Pusher Man (Earth-616)
8106,Randall Nixon (Earth-616)
8107,Tantrum (Earth-616)
8108,Terry Maguire (Earth-616)
8109,Vince Dio (Earth-616)
8110,Zakim Karzai (Earth-616)
8111,Agent Carver (Earth-616)
8112,Avia (Inhuman) (Earth-616)
8113,Barko (Earth-616)
8114,Black Maria (Earth-616)
8115,Caleb (Earth-616)
8116,Cooper Roth (Earth-616)
8117,Darlene (Host) (Earth-616)
8118,Daystar (Spaceknight) (Earth-616)
8119,Deimne (Earth-616)
8120,Desidera (Earth-616)
8121,Difference Engine (Earth-616)
8122,Draconis (Earth-616)
8123,George Pelham (Earth-616)
8124,Infernal Man (Earth-616)
8125,Joe (National Force) (Earth-616)
8126,Jonathan Raven (Earth-616)
8127,Mister Prast (Earth-616)
8128,Mortimer Grimsdale (Earth-616)
8129,Namor McKenzie (Onslaught Reborn) (Earth-616)
8130,Nancy Ridley (Earth-616)
8131,Pamela Pierce (Earth-616)
8132,Robert Bruce Banner (Onslaught Reborn) (Earth-616)
8133,Rockwell Davis (Earth-616)
8134,Seamus MacGillicuddy (Earth-616)
8135,Shadu the Shady (Earth-616)
8136,Starktech 9 (Earth-616)
8137,Susan Catrini (Earth-616)
8138,The Storyteller (Gavin) (Earth-616)
8139,Vera Vidal (Earth-616)
8140,Witchbreaker (Earth-616)
8141,Zoran (Earth-616)
8142,2-D (Earth-616)
8143,Abyss (Earth-616)
8144,Akihira (Earth-616)
8145,Atsuko (Earth-616)
8146,Augeas (Earth-616)
8147,Blue Eagle (Earth-616)
8148,Carmine Karnelli (Earth-616)
8149,"Carol Danvers (Modern, Skrull) (Earth-616)"
8150,Castlemere (Earth-616)
8151,Chilly McHotpants (Earth-616)
8152,Chrell (Earth-616)
8153,Chris Chernin (Earth-616)
8154,Clayton Wojciehowicz (Earth-616)
8155,Conserve And Protect (Earth-616)
8156,Emilee Freeman (Earth-616)
8157,Erich Eisenhardt (Earth-616)
8158,Fountainhead (Earth-616)
8159,Fracture (Earth-616)
8160,Henry Pym (Giant-Man Skrull) (Earth-616)
8161,Hope (Liberteens) (Earth-616)
8162,Jash (Earth-616)
8163,Massdriver (Earth-616)
8164,Metzger (Earth-616)
8165,Monk Theppie (Earth-616)
8166,Ms. America (Earth-616)
8167,Nasim Rahimov (Earth-616)
8168,Natsumi (Earth-616)
8169,Orpheus (Earth-616)
8170,Ouranos (Earth-616)
8171,Paul Brokeridge (Earth-616)
8172,Ralph Roberts (Skrull) (Earth-616)
8173,Rock of Buddha (Earth-616)
8174,Ruth Eisenhardt (Earth-616)
8175,Saboteur (Fourth) (Earth-616)
8176,Sean Boyle (Earth-616)
8177,Sinister Six (Skrull) (Earth-616)
8178,Wanda Maximoff (Skrull) (Earth-616)
8179,Aban (Earth-616)
8180,Akpaxa (Earth-616)
8181,Albakor (Earth-616)
8182,Alexander Erde (Earth-616)
8183,Arkady Markov (Earth-616)
8184,Asylum (Initiative) (Earth-616)
8185,Axis Annie (Earth-616)
8186,Baron Skullfire (Earth-616)
8187,Cameron McGill (Earth-616)
8188,Clown (Legion Personality) (Earth-616)
8189,Davis Harmon (Earth-616)
8190,Drexel (Legion Personality) (Earth-616)
8191,Eramis (Earth-616)
8192,Fraulein Fatale (Earth-616)
8193,Frederick (Mutant) (Earth-616)
8194,Hodinn (Praetorian) (Earth-616)
8195,Jenni Pate (Earth-616)
8196,Jonathan N. York (Earth-616)
8197,Jorge Valdez (Earth-616)
8198,Lara Wilkinson (Earth-616)
8199,Lydia Stumpmeyer (Earth-616)
8200,Madame Mauser (Earth-616)
8201,Marinette Bwa Chech (Earth-616)
8202,Maximilian Ritter (Earth-616)
8203,Morass (Earth-616)
8204,Oboroth (Earth-616)
8205,Pannix (Earth-616)
8206,Penny Panzer (Earth-616)
8207,Pythagoras Dupree (Earth-616)
8208,Salac Tuur (Earth-616)
8209,Thomas Jefferson (Earth-616)
8210,Travis Nevins (Earth-616)
8211,Wendigo (American) (Earth-616)
8212,Yana Li (Earth-616)
8213,Archon (Earth-616)
8214,Bakuto (The Hand) (Earth-616)
8215,Cherry Blossom (Earth-616)
8216,Damiella (Earth-616)
8217,Fahd Alireza (Earth-616)
8218,Galileo Galilei (Earth-616)
8219,Gyre (Raptor) (Earth-616)
8220,Inhuman Torch (Earth-616)
8221,Makoto (The Hand) (Earth-616)
8222,Makro (Earth-616)
8223,Monster (Dream Realm) (Earth-616)
8224,Mustafa Kazun (Earth-616)
8225,Neutron (Second) (Earth-616)
8226,Number Ninety-Six (Earth-616)
8227,Olvido (Earth-616)
8228,Phorcys (Earth-616)
8229,Reina Alvarez (Earth-616)
8230,Ryan Ralston (Earth-616)
8231,Skinner (FBI) (Earth-616)
8232,Steven Rogers (Dr Bong Clone) (Earth-616)
8233,Superior (Bastards of Evil) (Earth-616)
8234,Takashi (The Hand) (Earth-616)
8235,Thane (Ano-Athox) (Earth-616)
8236,Vaipala Rani (Earth-616)
8237,William Nguyen (Earth-616)
8238,Yuki (Earth-616)
8239,Yutaka (The Hand) (Earth-616)
8240,Adam Mann (Earth-616)
8241,Agent Anesthesia (Earth-616)
8242,American Panther (Earth-616)
8243,Angrir (Earth-616)
8244,Bonegrinder (Earth-616)
8245,Burnt Orange (Earth-616)
8246,Commander Kak (Earth-616)
8247,Cu Sith (Earth-616)
8248,Darkstrider (Earth-616)
8249,Driver Reese (Earth-616)
8250,Endgame (Legion Personality) (Earth-616)
8251,Funtzel (Earth-616)
8252,Greithoth (Earth-616)
8253,Grigori (Earth-616)
8254,Gun Metal (Earth-616)
8255,Haleena (Earth-616)
8256,John Russel (Earth-616)
8257,Jonathan Standish (Earth-616)
8258,Josh Glenn (Earth-616)
8259,Karen Anderson (Earth-616)
8260,Kasha (Earth-616)
8261,Kingsley Rice (Zombie Clone) (Earth-616)
8262,Leonard Walls (Earth-616)
8263,Mahmoud Ahmadinejad (Earth-616)
8264,Mr. Ichiki (Earth-616)
8265,Nia Jones (Earth-616)
8266,Obb (Earth-616)
8267,Okami (Earth-616)
8268,Paris Green (Earth-616)
8269,Robert Christansen (Earth-616)
8270,Rocky Flint (Earth-616)
8271,Rupert Kingsley (Earth-616)
8272,Skirn (Earth-616)
8273,Sophia Sanduval (Earth-616)
8274,Susan in Sunshine (Legion Personality) (Earth-616)
8275,Terry Roland (Earth-616)
8276,Baylee Ann (Earth-616)
8277,Bloodbath (Earth-616)
8278,Captain Nemo (Earth-616)
8279,Deconsecrator (Earth-616)
8280,Fifty-One (Earth-616)
8281,Flower (Assassin) (Earth-616)
8282,Hunter (Earth-616)
8283,Jason Wyngarde (Clone) (Earth-616)
8284,Jefferson Chambers (Earth-616)
8285,Johnny Ito (Earth-616)
8286,Krakoa (Sinister London) (Earth-616)
8287,Machete (unnamed female) (Earth-616)
8288,Menace (Covenant) (Earth-616)
8289,Meteor (Earth-616)
8290,Minister Marvel (Earth-616)
8291,Pietro Maximoff (Clone) (Earth-616)
8292,Red Feather III (Earth-616)
8293,Scout (Mutant) (Earth-616)
8294,Shadowshift (Earth-616)
8295,Skunk Ape (Earth-616)
8296,Star (Earth-616)
8297,Terrance Mitchell (Earth-616)
8298,Virusplague (Earth-616)
8299,Wanda Maximoff (Clone) (Earth-616)
8300,Wyatt Crowley (Earth-616)
8301,X-666 (Earth-616)
8302,Alexandra Draguno (Earth-616)
8303,Bride (Earth-616)
8304,Galahad (Wilheim) (Earth-616)
8305,Hitman (Hobgoblin) (Earth-616)
8306,Ikari (Earth-616)
8307,Justicar (Earth-616)
8308,Tumbler (Hobgoblin) (Earth-616)
8309,Unicorn (Hobgoblin) (Earth-616)
8310,Validator (Earth-616)
8311,Yun Guang Han (Earth-616)
8312,A. G. Bell (Earth-616)
8313,Anderson (Earth-616)
8314,Baby Face Johnny (Earth-616)
8315,Bonham (Earth-616)
8316,Chief Mate (S.S. Recovery) (Earth-616)
8317,Comte de Saint Germain (Earth-616)
8318,Daedikaron (Earth-616)
8319,Digger (Outcasts) (Earth-616)
8320,Dwight D. Eisenhower (Earth-616)
8321,Ev Carley (Earth-616)
8322,Felipe Picaro (Earth-616)
8323,Harbin Zemo (Earth-616)
8324,Igor Starsky (Earth-616)
8325,Jimmy Everett (Earth-616)
8326,Johnny Kitano (Earth-616)
8327,Kite (Contingency) (Earth-616)
8328,Madam Swabada (Earth-616)
8329,Matthew Mitchell (Earth-616)
8330,Michael Farrel (Earth-616)
8331,Minxi (Earth-616)
8332,Mrs. Canty (Earth-616)
8333,Queen Ursula (Earth-616)
8334,Ricketts Johnson (Earth-616)
8335,Rod Nelson (Earth-616)
8336,Sid (Earth-616)
8337,Sky-Walker (Earth-616)
8338,Sluice (Earth-616)
8339,Titano (Earth-616)
8340,Tros (Earth-616)
8341,Whitie (Earth-616)
8342,Xraven (Earth-616)
8343,Zabyk (Earth-616)
8344,8-Ball (Hobgoblin) (Earth-616)
8345,Abdi (Earth-616)
8346,Al-Thahab Al-Aswad (Earth-616)
8347,Answer (Hobgoblin) (Earth-616)
8348,Artaud Derrida (Earth-616)
8349,Banshee (North Korean Mutate) (Earth-616)
8350,Cadivan (Earth-616)
8351,Caudle (Earth-616)
8352,Charlotte Hastert (Earth-616)
8353,Colossus (North Korean Mutate) (Earth-616)
8354,Constance Molina (Earth-616)
8355,Cyclops (North Korean Mutate) (Earth-616)
8356,Dakota Bennett (Earth-616)
8357,Derek Malloy (Earth-616)
8358,Fume (Daryl) (Earth-616)
8359,Gabriela (Earth-616)
8360,Gibbon (Hobgoblin) (Earth-616)
8361,Gungnir (Robot) (Earth-616)
8362,Hollow (Inhuman) (Earth-616)
8363,Incredulous Zed (Earth-616)
8364,Jong (Earth-616)
8365,Joseph Bricklemoore (Earth-616)
8366,Josephine Bricklemoore (Earth-616)
8367,Killer Shrike (Hobgoblin) (Earth-616)
8368,Kinjin (Earth-616)
8369,Krobat (Earth-616)
8370,Lord Remaker (Earth-616)
8371,Marcus Glove (Earth-616)
8372,Matt Fraction (Earth-616)
8373,Melter (Hobgoblin) (Earth-616)
8374,MeMe (Mutant) (Earth-616)
8375,Memento Mori (Earth-616)
8376,Mikaru (Earth-616)
8377,Molot Boga (Earth-616)
8378,Mrs. Schaefer (Earth-616)
8379,Mygdalla (Earth-616)
8380,Natalie Long (Earth-616)
8381,Oggmunder Dragglevadd Vinnsuvius XVII (Earth-616)
8382,Paburo (Earth-616)
8383,Park (Earth-616)
8384,Queen of Nevers (Earth-616)
8385,Reg Greenwood (Earth-616)
8386,Ren Kimura (Earth-616)
8387,Rico (Mutant) (Earth-616)
8388,Sharon King (Earth-616)
8389,Shikaru (Earth-616)
8390,Spark (Inhuman) (Earth-616)
8391,Storm (North Korean Mutate) (Earth-616)
8392,Terrana (Earth-616)
8393,Terrance Hoffman (Earth-616)
8394,Thunderbird (North Korean Mutate) (Earth-616)
8395,Ziro (Earth-616)
8396,Drayson (Earth-616)
8397,Fiorello La Guardia (Earth-616)
8398,Harris (Earth-616)
8399,John Rand (Earth-616)
8400,Josef (Earth-616)
8401,Kru (Earth-616)
8402,Quog (Earth-616)
8403,Red (Sardo Gang) (Earth-616)
8404,Bradley (Hunter) (Earth-616)
8405,Corky Grogan (Earth-616)
8406,Doctor Manyac (Earth-616)
8407,Ed Kivlin (Earth-616)
8408,Enoch Mason (Earth-616)
8409,Gor (Earth-616)
8410,Jago (Earth-616)
8411,Jeff Graves (Earth-616)
8412,Jerry Alton (Earth-616)
8413,John Edgar Hoover (Earth-616)
8414,Josie Nottington (Earth-616)
8415,Mantor (Earth-616)
8416,Mills Gilligan (Earth-616)
8417,Peter Oritz (Earth-616)
8418,Rajah Sarput (Earth-616)
8419,Texas Kid (Earth-616)
8420,Tigerman (Earth-616)
8421,Ali Hamud (Earth-616)
8422,Bogat (Earth-616)
8423,Bonzo (Earth-616)
8424,Bull Dawson (Earth-616)
8425,Chuck McArthur (Earth-616)
8426,Craig Talbot (Earth-616)
8427,Dan Hurley (Earth-616)
8428,Doctor Lin (Earth-616)
8429,Fang (WWII) (Earth-616)
8430,Ginaldo (Earth-616)
8431,Herr Huss (Earth-616)
8432,J. Arthur Grover (Earth-616)
8433,Jarna (Earth-616)
8434,Killer Casey (Earth-616)
8435,Manuel Perez (Earth-616)
8436,Omar (Sando) (Earth-616)
8437,Omir (Circus of Crime) (Earth-616)
8438,Parrot (Earth-616)
8439,Paul Revere (Earth-616)
8440,Pindar (Earth-616)
8441,Princess Eve (Earth-616)
8442,Tommy Thumb (Earth-616)
8443,Trapeze Trio (Earth-616)
8444,Zandow (Earth-616)
8445,Ambrose Meek (Earth-616)
8446,Bruno Beitz (Earth-616)
8447,Carl Burgos (Earth-616)
8448,Dan Carey (Earth-616)
8449,Edward Elmgren (Earth-616)
8450,Erica von Kampf (Earth-616)
8451,Gary Hale (Earth-616)
8452,Joe Dix (Earth-616)
8453,Killer Dawson (Earth-616)
8454,Martin Goodman (Earth-616)
8455,Miguel Rico (Earth-616)
8456,Monstro the Mighty (Earth-616)
8457,Mrs. Dix (Earth-616)
8458,Peri Purr (Earth-616)
8459,William Prince (Earth-616)
8460,Ailma (Earth-616)
8461,Alt (Earth-616)
8462,Dianna Ferrule (Earth-616)
8463,Frank Ferrule (Earth-616)
8464,Gunther Strauss (Earth-616)
8465,Josef Stalin (Earth-616)
8466,Modebl (Earth-616)
8467,Timothy Mulrooney (Earth-616)
8468,Togaro (Earth-616)
8469,Countess Kyra (Earth-616)
8470,Lyander (Earth-616)
8471,Antaeus (Earth-616)
8472,Jack Williams (Earth-616)
8473,Alfie (Earth-616)
8474,Mister Wu (Earth-616)
8475,Senator Mushbell (Earth-616)
8476,Signor Korte (Earth-616)
8477,Snipe Gooligan (Earth-616)
8478,Red Skull (1940s Impostor) (Earth-616)
8479,Black Mike (Earth-616)
8480,Clarence Snippe (Earth-616)
8481,Kadmos (Earth-616)
8482,Lash Larribee (Earth-616)
8483,Paul Loth (Earth-616)
8484,Perry Palette (Earth-616)
8485,Whip Savage (Earth-616)
8486,Milo van Sett (Earth-616)
8487,Count Varron (Earth-616)
8488,Great Video (Earth-616)
8489,Mary Gregory (Earth-616)
8490,Son of Satan (Lokison) (Earth-616)
8491,Thoth (Earth-616)
8492,Lou Dade (Earth-616)
8493,Nokomis (Earth-616)
8494,Starr Ryder (Earth-616)
8495,Ben Maijus (Earth-616)
8496,Flash Finnigan (Earth-616)
8497,Frank Werner (Earth-616)
8498,J. Norton (Earth-616)
8499,Nick Allen (Earth-616)
8500,Pearl of Pyongyang (Earth-616)
8501,Robert Putnam (Earth-616)
8502,Verna Maijus (Earth-616)
8503,White Chief (Earth-616)
8504,Butcher (Earth-616)
8505,Myra Tangier (Earth-616)
8506,Ape (Mobster) (Earth-616)
8507,Betty Corey (Earth-616)
8508,Colonel Corey (Earth-616)
8509,Dara (Hypnotist) (Earth-616)
8510,Gary Akres (Earth-616)
8511,Ksa (Alien) (Earth-616)
8512,Muktong Mollie (Earth-616)
8513,Professor Kreitzer (Earth-616)
8514,Red Mary (Earth-616)
8515,Running Wolf (Earth-616)
8516,Snake Lady of Sinyong (Earth-616)
8517,Whip Sandler (Earth-616)
8518,Sir Galahad (Earth-616)
8519,Sir Gawain (Earth-616)
8520,Spider (Outlaw) (Earth-616)
8521,Wild One (Horse) (Earth-616)
8522,Cactus (American Frontier) (Earth-616)
8523,Dan Hawk (Earth-616)
8524,Anne Norton (Earth-616)
8525,Pan (Olympian God) (Earth-616)
8526,Sydney Burr (Earth-616)
8527,Cathy Jones (Earth-616)
8528,Dangerous Doll (Earth-616)
8529,Darius Zorn (Earth-616)
8530,Genie (Earth-616)
8531,Man in Black (Earth-616)
8532,Raaka (Earth-616)
8533,Simon Drudd (Earth-616)
8534,Sporr (Amoeba Mutate) (Earth-616)
8535,Anne Bronson (Earth-616)
8536,Boris Petrovsky (Earth-616)
8537,Creature From the Black Bog (Earth-616)
8538,Dan Harper (Earth-616)
8539,Davey Jones (Earth-616)
8540,Howard Avery (Earth-616)
8541,Hugo Barge (Earth-616)
8542,Hunk Larken (Earth-616)
8543,Ivan Petrovsky (Earth-616)
8544,Korilla (Earth-616)
8545,Korumbu (Earth-616)
8546,Max Garr (Earth-616)
8547,Mechano (Earth-616)
8548,Robert Bronson (Earth-616)
8549,Robot X (Earth-616)
8550,Roc (Monster) (Earth-616)
8551,Salty Gruner (Earth-616)
8552,Sandman (Alien) (Earth-616)
8553,Sserpo (Earth-616)
8554,Steve Bronson (Earth-616)
8555,Zamu (Earth-616)
8556,Zankor (Earth-616)
8557,Adam Able (Earth-616)
8558,Bill Gordon (Silver Age) (Earth-616)
8559,Cack Clugg (Earth-616)
8560,Don Russell (Earth-616)
8561,Edward Harrison (Earth-616)
8562,Gorgi Gruff (Earth-616)
8563,Kraggoom (Earth-616)
8564,Luther Benedict (Earth-616)
8565,Luther Gorr (Earth-616)
8566,Monster At the Window (Earth-616)
8567,Monstrollo (Earth-616)
8568,Oog (Earth-616)
8569,Paul Marshall (Earth-616)
8570,Robert Carter (Earth-616)
8571,Torkon II (Earth-616)
8572,Torrak (Earth-616)
8573,X-13 (Earth-616)
8574,Actor (Spy) (Earth-616)
8575,Audumla (Magic cow) (Earth-616)
8576,Charleton Carter (Earth-616)
8577,Elias Weams (Earth-616)
8578,Heath Benson (Earth-616)
8579,Liso Trago (Earth-616)
8580,Mayer (Earth-616)
8581,Neri (Asgardian) (Earth-616)
8582,Supremacy (Earth-616)
8583,Ted (Teen Brigade) (Earth-616)
8584,Ugarth (Xartan) (Earth-616)
8585,Willie (Teen Brigade) (Earth-616)
8586,Agnar (Earth-616)
8587,Arkin (Earth-616)
8588,Brimer (Earth-616)
8589,Flint (Inspector) (Earth-616)
8590,Hati (Earth-616)
8591,Honir (Earth-616)
8592,Igor (Red Agent) (Earth-616)
8593,Mary Storm (Earth-616)
8594,Nedra (Earth-616)
8595,Porky (Earth-616)
8596,Richard Flint (Earth-616)
8597,Sam (Bruiser) (Earth-616)
8598,Sindri (Earth-616)
8599,Svenzaldo Zambooba (Earth-616)
8600,Tommy (Earth-616)
8601,Vanna (Earth-616)
8602,Abu Ben Hakim (Earth-616)
8603,Carl Kaxton (Earth-616)
8604,Charlie (Pilot) (Earth-616)
8605,Commissar (Android) (Earth-616)
8606,Deacon (Criminal) (Earth-616)
8607,Dean Corliss (Earth-616)
8608,Doctor Van Eyck (Earth-616)
8609,Erica Wolfmann (Earth-616)
8610,Kanga Khan (Earth-616)
8611,"Marko, the Manhunter (Earth-616)"
8612,Masked Maverick (Mason) (Earth-616)
8613,Milton Monroe (Earth-616)
8614,Sentinel 17 (Earth-616)
8615,Sentinel 3 (Earth-616)
8616,Sentinel 3-D (Earth-616)
8617,Sentinel 3-R (Earth-616)
8618,Sentinel 4 (Earth-616)
8619,Sentinel 5 (Earth-616)
8620,Sentinel 9 (Earth-616)
8621,Sentinel O (Earth-616)
8622,Sentinel T (Earth-616)
8623,Uller (Earth-616)
8624,Artificial being (Earth-616)
8625,Crusher (Agent of Pluto) (Earth-616)
8626,Dave (Guard) (Earth-616)
8627,Feepers (Earth-616)
8628,Franz Anton (Earth-616)
8629,Horst Lederer (Earth-616)
8630,Hulk-Killer (Earth-616)
8631,John Thomas (Earth-616)
8632,Karl Stragg (Earth-616)
8633,Konrad Zaxon (Earth-616)
8634,Lucy Barton (Earth-616)
8635,Robot Alpha (Earth-616)
8636,Robot Beta (Earth-616)
8637,Robot Delta (Earth-616)
8638,Robot Epsilon (Earth-616)
8639,Robot Gamma (Earth-616)
8640,Slagg (Earth-616)
8641,Stallion of Doom (Earth-616)
8642,Wilder Berne (Earth-616)
8643,Cobalt-Robot (Earth-616)
8644,Dragorr (Earth-616)
8645,Harry (Stark Enterprises) (Earth-616)
8646,"It, the Silent One (Earth-616)"
8647,Ivan (Earth-616)
8648,Kuro Chin (Earth-616)
8649,Makoth (Earth-616)
8650,Ogur (Earth-616)
8651,Planner (Earth-616)
8652,Servo-Robot (Earth-616)
8653,Cyberex (Earth-616)
8654,Destructon (Earth-616)
8655,Drexel Cord (Earth-616)
8656,Indestructible One (Earth-616)
8657,Irma Kruhl (Earth-616)
8658,Judy Harmon (Earth-616)
8659,Oldar (Earth-616)
8660,Romnar (Earth-616)
8661,Saru-San (Earth-616)
8662,Tartaro (Earth-616)
8663,A3 (Earth-616)
8664,Al B. Harper (Earth-616)
8665,Borgo (Earth-616)
8666,Crime-Wave (Hollis) (Earth-616)
8667,Ecce (Earth-616)
8668,Fara (Earth-616)
8669,Harris (NYPD) (Earth-616)
8670,Hermp (Earth-616)
8671,Kenneth Ward (Earth-616)
8672,Llyna (Earth-616)
8673,Ludwig von Frankenstein (Earth-616)
8674,Mandroid (Kree) (Earth-616)
8675,Number 7 (Earth-616)
8676,Robert Bruce Banner (Mandarin Robot) (Earth-616)
8677,Super-Patriot (Earth-616)
8678,Yarro Gort (Earth-616)
8679,Buck Ralston (Earth-616)
8680,Charybdis (Earth-616)
8681,Diamond Head (Earth-616)
8682,Doctor Kronton (Earth-616)
8683,Draxon (Earth-616)
8684,Gimlet (Earth-616)
8685,Jack Van Nyborg (Earth-616)
8686,Kaliban (Earth-616)
8687,Miklos Vryolak (Earth-616)
8688,MK-5 (Earth-616)
8689,Mogol (Earth-616)
8690,Nigel Carruthers (Earth-616)
8691,Polyphemus (Earth-616)
8692,Ross Archer (Earth-616)
8693,Saburo Yoshida (Earth-616)
8694,Scylla (Earth-616)
8695,Starr (Earth-616)
8696,Su (Earth-616)
8697,Trull (Earth-616)
8698,Val-Larr (Earth-616)
8699,Vince Sterling (Earth-616)
8700,Zoga (Robot) (Earth-616)
8701,Asmodeus (Inhuman) (Earth-616)
8702,Aunt Serr (Earth-616)
8703,Condor (Daredevil Foe) (Earth-616)
8704,David Arnstead (Earth-616)
8705,Demitrius (Earth-616)
8706,Erik Gorbo (Earth-616)
8707,Farley London (Earth-616)
8708,Guardian of Infinity (Earth-616)
8709,Iranda (Earth-616)
8710,Karl Serr (Earth-616)
8711,Lucile Serr (Earth-616)
8712,Neron-Alak (Earth-616)
8713,Proteus (Atlantean Sage) (Earth-616)
8714,Raama (Earth-616)
8715,Ralph Cosgrove (Earth-616)
8716,Ramrod (alien) (Earth-616)
8717,Samson Washington (Earth-616)
8718,Shara-Lee (Earth-616)
8719,Slasher (Earth-616)
8720,Spymaster (Original) (Earth-616)
8721,Tuvia (Earth-616)
8722,White Dragon (Iron Man) (Earth-616)
8723,Barton Blaze (Earth-616)
8724,Bert Tacker (Earth-616)
8725,Bulwar (Asgard) (Earth-616)
8726,Calizuma (Earth-616)
8727,Chiron (Inhuman) (Earth-616)
8728,Emory Simpson (Earth-616)
8729,Fialan (Earth-616)
8730,Flaidermaus (Earth-616)
8731,Gregson Grant (Earth-616)
8732,H. Warren Craddock (Earth-616)
8733,Jacob Bolt (Earth-616)
8734,Jarr (Earth-616)
8735,Jefferson Bolt (Earth-616)
8736,Jules Carter (Earth-616)
8737,Khan (Asgard) (Earth-616)
8738,Monck (Earth-616)
8739,Mrs. Baker (Earth-616)
8740,Pinyon (Earth-616)
8741,Robert Bruce Banner (Counter-Earth) (Earth-616)
8742,Roger Dutton (Earth-616)
8743,Rongor (Asgard) (Earth-616)
8744,Satrina (Earth-616)
8745,Strug (Earth-616)
8746,Torg the Abominable Snow-King (Earth-616)
8747,Tyrr (Earth-616)
8748,Whitemane (Asgard) (Earth-616)
8749,Ariel (Zephyrean) (Earth-616)
8750,Catherine Saint (Earth-616)
8751,Chandu (Earth-616)
8752,Filius Omen (Earth-616)
8753,Frank Jenks (Earth-616)
8754,Harry Pace (Earth-616)
8755,Hektu (Earth-616)
8756,Hilda Zemo (Earth-616)
8757,Hugh McCoy (Earth-616)
8758,Jason Frankenstein (Earth-616)
8759,Jennifer Glatzer (Earth-616)
8760,Kagg (Earth-616)
8761,Living Buddha (Earth-616)
8762,Lorna Zane (Earth-616)
8763,Marcia Deaton (Earth-616)
8764,Moose Morgan (Earth-616)
8765,Nergal
8766,Quellor (Earth-616)
8767,Rihva (Earth-616)
8768,Rothgar (Earth-616)
8769,Sarnak (Earth-616)
8770,Slugger Johnson (Earth-616)
8771,Tammuz (Earth-616)
8772,Ulla (Earth-616)
8773,Volpan (Earth-616)
8774,Yezdigerd (Earth-616)
8775,Agent of Heaven (Earth-616)
